"id","gene"
"bna03050","BnaA01g05950D"
"bna01110","BnaC06g01920D"
"bna01240","BnaC06g01920D"
"bna00130","BnaC06g01920D"
"bna01100","BnaC06g01920D"
"bna00380","BnaAnng13760D"
"bna01100","BnaAnng13760D"
"bna00940","BnaAnng13760D"
"bna01110","BnaAnng13760D"
"bna04141","BnaA05g36130D"
"bna04130","BnaA07g09410D"
"bna04130","BnaC07g12350D"
"bna01230","BnaAnng14300D"
"bna00010","BnaAnng14300D"
"bna01100","BnaAnng14300D"
"bna00260","BnaAnng14300D"
"bna01200","BnaAnng14300D"
"bna01110","BnaAnng14300D"
"bna03020","BnaA05g17270D"
"bna03420","BnaA05g17270D"
"bna03010","BnaA09g54920D"
"bna03010","BnaA07g16150D"
"bna03010","BnaC06g42550D"
"bna03010","BnaC08g24870D"
"bna03420","BnaA03g51060D"
"bna03022","BnaA03g51060D"
"bna04120","BnaAnng27830D"
"bna04141","BnaAnng27830D"
"bna01100","BnaA07g17330D"
"bna00040","BnaA07g17330D"
"bna04075","BnaA07g38280D"
"bna01100","BnaA07g38300D"
"bna00040","BnaA07g38300D"
"bna00073","BnaC02g20100D"
"bna00710","BnaA07g24440D"
"bna00620","BnaA07g24440D"
"bna01100","BnaA07g24440D"
"bna01200","BnaA07g24440D"
"bna03420","BnaA07g38990D"
"bna03022","BnaA07g38990D"
"bna04141","BnaAnng19380D"
"bna01200","BnaA01g02930D"
"bna00270","BnaA01g02930D"
"bna01110","BnaA01g02930D"
"bna01100","BnaA01g02930D"
"bna00260","BnaA01g02930D"
"bna01230","BnaA01g02930D"
"bna00051","BnaA07g00500D"
"bna01100","BnaA07g00500D"
"bna01210","BnaA07g00460D"
"bna00380","BnaA07g00460D"
"bna01100","BnaA07g00460D"
"bna01110","BnaA07g00460D"
"bna00966","BnaA07g00460D"
"bna03008","BnaA07g00340D"
"bna04145","BnaC07g03120D"
"bna04141","BnaC07g03120D"
"bna03060","BnaC07g03120D"
"bna03010","BnaA07g36200D"
"bna03010","BnaC07g03370D"
"bna03010","BnaA06g25250D"
"bna04016","BnaA07g01930D"
"bna03050","BnaA07g04410D"
"bna03050","BnaC07g04250D"
"bna00190","BnaA09g09560D"
"bna00190","BnaCnng43100D"
"bna00190","BnaA09g09560D"
"bna00190","BnaCnng43100D"
"bna00196","BnaA07g07560D"
"bna01100","BnaA07g07560D"
"bna01100","BnaA07g07560D"
"bna00196","BnaA07g07560D"
"bna03010","BnaA02g18070D"
"bna03010","BnaA07g06200D"
"bna01110","BnaA07g07480D"
"bna00904","BnaA07g07480D"
"bna04144","BnaC05g08090D"
"bna04144","BnaC05g08350D"
"bna00480","BnaC09g15080D"
"bna01100","BnaC09g15080D"
"bna03022","BnaA07g36550D"
"bna04075","BnaA07g08880D"
"bna00513","BnaA07g09340D"
"bna01100","BnaA07g09340D"
"bna04144","BnaC02g19830D"
"bna04144","BnaC06g31510D"
"bna04144","BnaC07g48320D"
"bna04144","BnaA02g14900D"
"bna04144","BnaC05g18830D"
"bna04144","BnaA09g31000D"
"bna04144","BnaA07g09950D"
"bna04814","BnaA07g10070D"
"bna00190","BnaA07g10470D"
"bna01100","BnaA07g10470D"
"bna00195","BnaA07g11510D"
"bna00195","BnaA07g11540D"
"bna00195","BnaAnng39280D"
"bna01100","BnaA07g11510D"
"bna01100","BnaA07g11540D"
"bna01100","BnaAnng39280D"
"bna03040","BnaA07g37440D"
"bna00564","BnaC05g00450D"
"bna01100","BnaC05g00450D"
"bna01110","BnaC05g00450D"
"bna00561","BnaC05g00450D"
"bna04146","BnaC07g16900D"
"bna03050","BnaA04g15540D"
"bna03050","BnaA07g12990D"
"bna04141","BnaA07g12390D"
"bna01100","BnaA07g12390D"
"bna00513","BnaA07g12390D"
"bna00510","BnaA07g12390D"
"bna04075","BnaCnng43070D"
"bna01230","BnaC09g51280D"
"bna01100","BnaC09g51280D"
"bna01110","BnaC09g51280D"
"bna01210","BnaC09g51280D"
"bna00220","BnaC09g51280D"
"bna01100","BnaC08g48320D"
"bna00592","BnaC08g48320D"
"bna01110","BnaC08g48320D"
"bna00591","BnaC08g48320D"
"bna04626","BnaA01g13260D"
"bna01100","BnaC03g70650D"
"bna00053","BnaC03g70650D"
"bna04120","BnaA08g02970D"
"bna04141","BnaA08g02970D"
"bna01100","BnaA08g05620D"
"bna01110","BnaA08g05620D"
"bna00965","BnaA08g05620D"
"bna01100","BnaC03g22550D"
"bna00350","BnaC03g22550D"
"bna04075","BnaAnng15390D"
"bna04075","BnaC03g65990D"
"bna03010","BnaA01g03150D"
"bna03010","BnaC01g04410D"
"bna03010","BnaA03g50690D"
"bna03010","BnaC03g66290D"
"bna00970","BnaA08g11970D"
"bna01100","BnaA08g11970D"
"bna03040","BnaC07g42460D"
"bna03040","BnaA03g50010D"
"bna01210","BnaA08g14920D"
"bna01200","BnaA08g14920D"
"bna01230","BnaA08g14920D"
"bna01100","BnaA08g14920D"
"bna00020","BnaA08g14920D"
"bna01110","BnaA08g14920D"
"bna04075","BnaA08g14810D"
"bna00190","BnaC08g12260D"
"bna00190","BnaA08g14330D"
"bna01100","BnaC08g12260D"
"bna01100","BnaA08g14330D"
"bna04145","BnaC08g12260D"
"bna04145","BnaA08g14330D"
"bna03430","BnaCnng23780D"
"bna01100","BnaCnng60280D"
"bna00040","BnaCnng60280D"
"bna04130","BnaA08g25390D"
"bna00040","BnaA08g25320D"
"bna01100","BnaA08g25320D"
"bna04141","BnaA08g25260D"
"bna00510","BnaA08g25260D"
"bna00513","BnaA08g25260D"
"bna01100","BnaA08g26450D"
"bna01110","BnaA08g26450D"
"bna00592","BnaA08g26450D"
"bna03015","BnaCnng22530D"
"bna04136","BnaCnng22530D"
"bna03040","BnaA08g01960D"
"bna03013","BnaA08g01960D"
"bna03015","BnaA08g01960D"
"bna01230","BnaA08g02980D"
"bna01110","BnaA08g02980D"
"bna00400","BnaA08g02980D"
"bna01100","BnaA08g02980D"
"bna03020","BnaA08g29450D"
"bna03020","BnaC08g09750D"
"bna01200","BnaAnng27260D"
"bna00920","BnaAnng27260D"
"bna00270","BnaAnng27260D"
"bna01230","BnaAnng27260D"
"bna01100","BnaAnng27260D"
"bna01110","BnaAnng27260D"
"bna00500","BnaA08g05660D"
"bna01100","BnaA08g05660D"
"bna01110","BnaA08g05660D"
"bna04814","BnaC03g22530D"
"bna00350","BnaC03g22540D"
"bna01100","BnaC03g22540D"
"bna03420","BnaAnng40790D"
"bna03420","BnaC08g10600D"
"bna03020","BnaAnng40790D"
"bna03020","BnaC08g10600D"
"bna03013","BnaA08g06090D"
"bna01110","BnaA09g08890D"
"bna00030","BnaA09g08890D"
"bna01200","BnaA09g08890D"
"bna01100","BnaA09g08890D"
"bna04075","BnaA09g08960D"
"bna04130","BnaC08g26520D"
"bna01230","BnaC08g26550D"
"bna01110","BnaC08g26550D"
"bna00330","BnaC08g26550D"
"bna01100","BnaC08g26550D"
"bna00790","BnaC08g26580D"
"bna01240","BnaC08g26580D"
"bna01100","BnaC08g26580D"
"bna00590","BnaA01g05630D"
"bna00460","BnaA01g05630D"
"bna01100","BnaA01g05630D"
"bna00480","BnaA01g05630D"
"bna00430","BnaA01g05630D"
"bna03010","BnaC01g40830D"
"bna03010","BnaA08g08550D"
"bna03010","BnaA09g18000D"
"bna03010","BnaC07g35100D"
"bna03010","BnaC08g11160D"
"bna03010","BnaA01g08920D"
"bna03010","BnaA03g43610D"
"bna00270","BnaAnng15380D"
"bna01100","BnaAnng15380D"
"bna00941","BnaC03g77170D"
"bna00941","BnaA08g11640D"
"bna00940","BnaC03g77170D"
"bna00940","BnaA08g11640D"
"bna01100","BnaC03g77170D"
"bna01100","BnaA08g11640D"
"bna00945","BnaC03g77170D"
"bna00945","BnaA08g11640D"
"bna01110","BnaC03g77170D"
"bna01110","BnaA08g11640D"
"bna00330","BnaA08g11750D"
"bna01100","BnaA08g11750D"
"bna00940","BnaA08g11640D"
"bna00940","BnaC03g77170D"
"bna01100","BnaA08g11640D"
"bna01100","BnaC03g77170D"
"bna00945","BnaA08g11640D"
"bna00945","BnaC03g77170D"
"bna00941","BnaA08g11640D"
"bna00941","BnaC03g77170D"
"bna01110","BnaA08g11640D"
"bna01110","BnaC03g77170D"
"bna01100","BnaC03g77160D"
"bna00280","BnaC03g77160D"
"bna01100","BnaC03g66280D"
"bna00330","BnaC03g66280D"
"bna04146","BnaC03g66380D"
"bna00073","BnaC03g66380D"
"bna00300","BnaA08g11470D"
"bna00300","BnaC03g66430D"
"bna01100","BnaA08g11470D"
"bna01100","BnaC03g66430D"
"bna01230","BnaA08g11470D"
"bna01230","BnaC03g66430D"
"bna01110","BnaA08g11470D"
"bna01110","BnaC03g66430D"
"bna00910","BnaC03g66520D"
"bna01100","BnaC03g66520D"
"bna00190","BnaA01g04510D"
"bna00190","BnaC03g67270D"
"bna00190","BnaA08g12170D"
"bna01100","BnaA01g04510D"
"bna01100","BnaC03g67270D"
"bna01100","BnaA08g12170D"
"bna04145","BnaA01g04510D"
"bna04145","BnaC03g67270D"
"bna04145","BnaA08g12170D"
"bna00190","BnaA08g12190D"
"bna01100","BnaA08g12190D"
"bna03018","BnaA08g13310D"
"bna01100","BnaA08g30740D"
"bna00071","BnaA08g30740D"
"bna00592","BnaA08g30740D"
"bna01110","BnaA08g30740D"
"bna01212","BnaA08g30740D"
"bna00195","BnaA08g30780D"
"bna01100","BnaA08g30780D"
"bna04141","BnaA08g13820D"
"bna03008","BnaA08g13850D"
"bna01100","BnaA05g13640D"
"bna00195","BnaA05g13640D"
"bna03018","BnaA05g13740D"
"bna03022","BnaC06g10970D"
"bna03022","BnaA05g13730D"
"bna00040","BnaA08g14630D"
"bna01100","BnaA08g14630D"
"bna03050","BnaA08g14610D"
"bna03040","BnaA08g30960D"
"bna01240","BnaA08g14270D"
"bna01110","BnaA08g14270D"
"bna00053","BnaA08g14270D"
"bna01100","BnaA08g14270D"
"bna03013","BnaA08g15500D"
"bna01110","BnaA08g15440D"
"bna00900","BnaA08g15440D"
"bna01100","BnaA08g15440D"
"bna04070","BnaC04g54820D"
"bna04070","BnaA07g13000D"
"bna04626","BnaC04g54820D"
"bna04626","BnaA07g13000D"
"bna04016","BnaC04g54820D"
"bna04016","BnaA07g13000D"
"bna01100","BnaC03g59670D"
"bna00195","BnaC03g59670D"
"bna01100","BnaA10g11590D"
"bna00051","BnaA10g11590D"
"bna00040","BnaA10g11590D"
"bna03060","BnaA03g47010D"
"bna03060","BnaC07g39190D"
"bna03060","BnaA03g23500D"
"bna03060","BnaC03g27880D"
"bna03060","BnaC02g16070D"
"bna03060","BnaA02g11680D"
"bna03060","BnaA01g14270D"
"bna03060","BnaC01g16760D"
"bna04141","BnaA03g47010D"
"bna04141","BnaC07g39190D"
"bna04141","BnaA03g23500D"
"bna04141","BnaC03g27880D"
"bna04141","BnaC02g16070D"
"bna04141","BnaA02g11680D"
"bna04141","BnaA01g14270D"
"bna04141","BnaC01g16760D"
"bna04145","BnaA03g47010D"
"bna04145","BnaC07g39190D"
"bna04145","BnaA03g23500D"
"bna04145","BnaC03g27880D"
"bna04145","BnaC02g16070D"
"bna04145","BnaA02g11680D"
"bna04145","BnaA01g14270D"
"bna04145","BnaC01g16760D"
"bna01240","BnaC03g75820D"
"bna00780","BnaC03g75820D"
"bna01110","BnaC03g75820D"
"bna00061","BnaC03g75820D"
"bna01212","BnaC03g75820D"
"bna01100","BnaC03g75820D"
"bna01200","BnaC04g52580D"
"bna01110","BnaC04g52580D"
"bna01100","BnaC04g52580D"
"bna00630","BnaC04g52580D"
"bna01210","BnaC04g52580D"
"bna00020","BnaC04g52580D"
"bna01230","BnaC04g52580D"
"bna00940","BnaA03g37390D"
"bna01110","BnaA03g37390D"
"bna03010","BnaA03g37610D"
"bna03010","BnaC03g44740D"
"bna04814","BnaA02g07080D"
"bna01250","BnaA02g07140D"
"bna01100","BnaA02g07140D"
"bna00520","BnaA02g07140D"
"bna01232","BnaC03g57700D"
"bna00230","BnaC03g57700D"
"bna01100","BnaC03g57700D"
"bna01100","BnaCnng04490D"
"bna01110","BnaCnng04490D"
"bna00380","BnaCnng04490D"
"bna01100","BnaCnng29650D"
"bna00240","BnaCnng29650D"
"bna00230","BnaCnng29650D"
"bna01232","BnaCnng29650D"
"bna01110","BnaCnng04780D"
"bna01230","BnaCnng04780D"
"bna00400","BnaCnng04780D"
"bna01100","BnaCnng04780D"
"bna03050","BnaA05g31700D"
"bna03050","BnaC05g46270D"
"bna01250","BnaC08g15730D"
"bna00520","BnaC08g15730D"
"bna01100","BnaC08g15730D"
"bna00052","BnaC08g15730D"
"bna01100","BnaCnng51300D"
"bna04145","BnaCnng51300D"
"bna00190","BnaCnng51300D"
"bna03015","BnaA08g24510D"
"bna01100","BnaC03g56970D"
"bna00510","BnaC03g56970D"
"bna03050","BnaC03g56940D"
"bna00592","BnaC08g15790D"
"bna01100","BnaC08g15790D"
"bna01110","BnaC08g15790D"
"bna04120","BnaA08g24010D"
"bna04120","BnaC08g39660D"
"bna04120","BnaCnng51240D"
"bna04120","BnaA09g57120D"
"bna03013","BnaA08g25310D"
"bna03015","BnaA08g25310D"
"bna03420","BnaC08g14950D"
"bna03420","BnaCnng17960D"
"bna03420","BnaA08g25270D"
"bna03420","BnaA06g07130D"
"bna03020","BnaC08g14950D"
"bna03020","BnaCnng17960D"
"bna03020","BnaA08g25270D"
"bna03020","BnaA06g07130D"
"bna00620","BnaA08g25110D"
"bna01100","BnaA08g25110D"
"bna04130","BnaC08g15150D"
"bna04130","BnaA08g25060D"
"bna04145","BnaC08g15150D"
"bna04145","BnaA08g25060D"
"bna01100","BnaA08g28830D"
"bna00051","BnaA08g28830D"
"bna04144","BnaCnng74110D"
"bna01110","BnaAnng26080D"
"bna01100","BnaAnng26080D"
"bna00100","BnaAnng26080D"
"bna00960","BnaAnng26060D"
"bna01110","BnaAnng26060D"
"bna01100","BnaAnng26060D"
"bna03022","BnaA08g28950D"
"bna03010","BnaA10g12820D"
"bna03010","BnaCnng37690D"
"bna03010","BnaC05g05370D"
"bna03010","BnaA08g29090D"
"bna03010","BnaA02g06730D"
"bna03010","BnaC09g35210D"
"bna03010","BnaC03g11550D"
"bna03010","BnaA06g04200D"
"bna03440","BnaA08g29130D"
"bna01100","BnaAnng15520D"
"bna01110","BnaAnng15520D"
"bna04626","BnaAnng15520D"
"bna00062","BnaAnng15520D"
"bna01100","BnaA08g27100D"
"bna01250","BnaA08g27100D"
"bna00520","BnaA08g27100D"
"bna00270","BnaA01g05670D"
"bna01110","BnaA01g05670D"
"bna00280","BnaA01g05670D"
"bna01100","BnaA01g05670D"
"bna00260","BnaA01g05670D"
"bna00250","BnaA01g05670D"
"bna03008","BnaA08g26990D"
"bna04141","BnaA08g26550D"
"bna04145","BnaA08g26530D"
"bna04145","BnaC07g00750D"
"bna04141","BnaA08g26530D"
"bna04141","BnaC07g00750D"
"bna03013","BnaA08g26520D"
"bna01100","BnaA08g26420D"
"bna01110","BnaA08g26420D"
"bna00020","BnaA08g26420D"
"bna03010","BnaA08g26210D"
"bna03010","BnaA08g26270D"
"bna03010","BnaC08g13710D"
"bna03010","BnaA08g26270D"
"bna03010","BnaA08g26210D"
"bna03010","BnaC08g13710D"
"bna01100","BnaA08g26140D"
"bna01200","BnaA08g26140D"
"bna01230","BnaA08g26140D"
"bna00260","BnaA08g26140D"
"bna00010","BnaA08g26140D"
"bna01110","BnaA08g26140D"
"bna01100","BnaA08g26110D"
"bna01110","BnaA08g26110D"
"bna00230","BnaA08g26110D"
"bna03008","BnaA08g25730D"
"bna04016","BnaA08g25520D"
"bna04075","BnaA08g25520D"
"bna04075","BnaC01g42890D"
"bna03008","BnaCnng63300D"
"bna04075","BnaC01g43800D"
"bna00905","BnaA09g02720D"
"bna01100","BnaA09g02720D"
"bna01110","BnaA09g02720D"
"bna00520","BnaA09g05050D"
"bna01100","BnaA09g05050D"
"bna03010","BnaA09g05260D"
"bna03010","BnaC07g30730D"
"bna03010","BnaA06g26250D"
"bna03010","BnaC09g04830D"
"bna03010","BnaA09g06400D"
"bna03010","BnaA09g06730D"
"bna03010","BnaC02g02880D"
"bna03010","BnaAnng00820D"
"bna04075","BnaA09g07990D"
"bna01100","BnaA09g08250D"
"bna00480","BnaA09g08250D"
"bna04145","BnaA09g09330D"
"bna00350","BnaA09g12700D"
"bna01210","BnaA09g12700D"
"bna00950","BnaA09g12700D"
"bna01230","BnaA09g12700D"
"bna00400","BnaA09g12700D"
"bna00220","BnaA09g12700D"
"bna00710","BnaA09g12700D"
"bna00330","BnaA09g12700D"
"bna00250","BnaA09g12700D"
"bna01100","BnaA09g12700D"
"bna00270","BnaA09g12700D"
"bna01200","BnaA09g12700D"
"bna01110","BnaA09g12700D"
"bna00960","BnaA09g12700D"
"bna00360","BnaA09g12700D"
"bna00520","BnaA09g17150D"
"bna01250","BnaA09g17150D"
"bna01100","BnaA09g17150D"
"bna01100","BnaCnng11080D"
"bna01110","BnaCnng11080D"
"bna00940","BnaCnng11080D"
"bna04144","BnaA09g20000D"
"bna03015","BnaC08g14910D"
"bna03013","BnaC08g14910D"
"bna01100","BnaC06g00620D"
"bna01240","BnaC06g00620D"
"bna00860","BnaC06g00620D"
"bna01110","BnaC06g00620D"
"bna00513","BnaA05g16320D"
"bna01100","BnaA05g16320D"
"bna04141","BnaA05g16320D"
"bna00510","BnaA05g16320D"
"bna00510","BnaAnng27230D"
"bna01100","BnaAnng27230D"
"bna04626","BnaA09g28330D"
"bna03020","BnaA09g54470D"
"bna03020","BnaA03g08930D"
"bna00073","BnaA02g30970D"
"bna01100","BnaA09g36300D"
"bna04070","BnaA09g36300D"
"bna00562","BnaA09g36300D"
"bna04144","BnaA09g36300D"
"bna04070","BnaA09g35480D"
"bna00562","BnaA09g35480D"
"bna01100","BnaA09g35480D"
"bna00240","BnaA09g38260D"
"bna01232","BnaA09g38260D"
"bna01240","BnaA09g38260D"
"bna01100","BnaA09g38260D"
"bna01110","BnaA09g39330D"
"bna00010","BnaA09g39330D"
"bna01100","BnaA09g39330D"
"bna04075","BnaA09g39470D"
"bna03008","BnaA09g56020D"
"bna03008","BnaA09g43720D"
"bna04075","BnaC08g35940D"
"bna04075","BnaA09g43330D"
"bna03008","BnaA09g10290D"
"bna03008","BnaA09g10290D"
"bna01240","BnaCnng25130D"
"bna01100","BnaCnng25130D"
"bna03018","BnaA09g44310D"
"bna00430","BnaA09g44250D"
"bna01100","BnaA09g44250D"
"bna01100","BnaA10g02770D"
"bna01100","BnaA08g27970D"
"bna01100","BnaAnng12260D"
"bna01100","BnaC05g49030D"
"bna00190","BnaA10g02770D"
"bna00190","BnaA08g27970D"
"bna00190","BnaAnng12260D"
"bna00190","BnaC05g49030D"
"bna01100","BnaA09g51170D"
"bna00040","BnaA09g51170D"
"bna01100","BnaA06g34060D"
"bna00040","BnaA06g34060D"
"bna03020","BnaA09g05180D"
"bna03010","BnaA09g00680D"
"bna03010","BnaA06g19150D"
"bna01110","BnaA09g00060D"
"bna00900","BnaA09g00060D"
"bna04070","BnaA02g05320D"
"bna04070","BnaC03g54460D"
"bna04070","BnaA03g08250D"
"bna04070","BnaC03g10500D"
"bna04070","BnaC09g36740D"
"bna04626","BnaA02g05320D"
"bna04626","BnaC03g54460D"
"bna04626","BnaA03g08250D"
"bna04626","BnaC03g10500D"
"bna04626","BnaC09g36740D"
"bna04016","BnaA02g05320D"
"bna04016","BnaC03g54460D"
"bna04016","BnaA03g08250D"
"bna04016","BnaC03g10500D"
"bna04016","BnaC09g36740D"
"bna04144","BnaC05g12920D"
"bna00510","BnaC05g12910D"
"bna01100","BnaC05g12910D"
"bna00513","BnaC05g12910D"
"bna04120","BnaC05g12900D"
"bna03010","BnaA06g11250D"
"bna03010","BnaC05g12790D"
"bna01100","BnaC05g12760D"
"bna00190","BnaC05g12760D"
"bna01100","BnaC05g12650D"
"bna00790","BnaC05g12650D"
"bna01110","BnaC05g29050D"
"bna01100","BnaC05g29050D"
"bna00380","BnaC05g29050D"
"bna01110","BnaC05g29230D"
"bna01100","BnaC05g29230D"
"bna00340","BnaC05g29230D"
"bna01230","BnaC05g29230D"
"bna03010","BnaA01g33650D"
"bna03020","BnaA10g07210D"
"bna01100","BnaC09g54000D"
"bna01110","BnaC09g54000D"
"bna00900","BnaC09g54000D"
"bna00561","BnaC09g53950D"
"bna00564","BnaC09g53950D"
"bna01100","BnaC09g53950D"
"bna01110","BnaC09g53950D"
"bna03250","BnaCnng29260D"
"bna01100","BnaA09g13300D"
"bna01100","BnaC09g13570D"
"bna00270","BnaA09g13300D"
"bna00270","BnaC09g13570D"
"bna01110","BnaA09g13300D"
"bna01110","BnaC09g13570D"
"bna01100","BnaA09g03190D"
"bna00040","BnaA09g03190D"
"bna00330","BnaA09g02760D"
"bna01110","BnaA09g02760D"
"bna01100","BnaA09g02760D"
"bna04130","BnaA09g02560D"
"bna01232","BnaA09g04210D"
"bna00240","BnaA09g04210D"
"bna01240","BnaA09g04210D"
"bna01100","BnaA09g04210D"
"bna03018","BnaA09g04700D"
"bna00300","BnaC01g41040D"
"bna00270","BnaC01g41040D"
"bna00261","BnaC01g41040D"
"bna01230","BnaC01g41040D"
"bna00260","BnaC01g41040D"
"bna01100","BnaC01g41040D"
"bna01110","BnaC01g41040D"
"bna00592","BnaC01g41270D"
"bna01110","BnaC01g41270D"
"bna00564","BnaC01g41270D"
"bna01100","BnaC01g41270D"
"bna00350","BnaA09g43000D"
"bna01110","BnaA09g43000D"
"bna00071","BnaA09g43000D"
"bna01100","BnaA09g43000D"
"bna00010","BnaA09g43000D"
"bna00620","BnaA09g43000D"
"bna04626","BnaA09g05220D"
"bna01240","BnaA09g05380D"
"bna01100","BnaA09g05380D"
"bna00240","BnaA09g05380D"
"bna04712","BnaA09g05400D"
"bna03040","BnaA09g05570D"
"bna00562","BnaA09g05790D"
"bna01100","BnaA09g05790D"
"bna04070","BnaA09g05790D"
"bna03010","BnaC09g05630D"
"bna03010","BnaA09g06070D"
"bna03010","BnaC03g74960D"
"bna03008","BnaC01g13870D"
"bna03008","BnaC09g23090D"
"bna03008","BnaA01g12190D"
"bna03008","BnaA03g25240D"
"bna03008","BnaC02g26240D"
"bna03008","BnaC03g29670D"
"bna03008","BnaA09g20820D"
"bna03040","BnaC01g13870D"
"bna03040","BnaC09g23090D"
"bna03040","BnaA01g12190D"
"bna03040","BnaA03g25240D"
"bna03040","BnaC02g26240D"
"bna03040","BnaC03g29670D"
"bna03040","BnaA09g20820D"
"bna03440","BnaA09g20790D"
"bna04144","BnaA09g20670D"
"bna00040","BnaA09g06500D"
"bna01100","BnaA09g06500D"
"bna01240","BnaA09g06670D"
"bna01110","BnaA09g06670D"
"bna00860","BnaA09g06670D"
"bna01100","BnaA09g06670D"
"bna01100","BnaA09g06900D"
"bna00520","BnaA09g06900D"
"bna01100","BnaA09g06790D"
"bna01110","BnaA09g06790D"
"bna01240","BnaA09g06790D"
"bna00740","BnaA09g06790D"
"bna00790","BnaA09g06790D"
"bna00920","BnaA09g06680D"
"bna04070","BnaA09g06680D"
"bna00562","BnaA09g06680D"
"bna01100","BnaA09g06680D"
"bna01110","BnaA09g52390D"
"bna01100","BnaA09g52390D"
"bna01230","BnaA09g52390D"
"bna00340","BnaA09g52390D"
"bna00330","BnaA09g08090D"
"bna01100","BnaA09g08090D"
"bna04814","BnaCnng11920D"
"bna00510","BnaC09g08520D"
"bna00510","BnaA09g08260D"
"bna01100","BnaC09g08520D"
"bna01100","BnaA09g08260D"
"bna01110","BnaA09g08290D"
"bna04146","BnaA09g08290D"
"bna01100","BnaA09g08290D"
"bna00250","BnaA09g08290D"
"bna01200","BnaA09g08290D"
"bna00630","BnaA09g08290D"
"bna00260","BnaA09g08290D"
"bna00620","BnaA09g08320D"
"bna01200","BnaA09g08320D"
"bna01100","BnaA09g08320D"
"bna00710","BnaA09g08320D"
"bna00562","BnaA09g08370D"
"bna00640","BnaA09g08370D"
"bna01200","BnaA09g08370D"
"bna00280","BnaA09g08370D"
"bna01100","BnaA09g08370D"
"bna00410","BnaA09g08370D"
"bna01110","BnaA09g09210D"
"bna01240","BnaA09g09210D"
"bna00750","BnaA09g09210D"
"bna00270","BnaA09g09210D"
"bna01230","BnaA09g09210D"
"bna01100","BnaA09g09210D"
"bna01200","BnaA09g09210D"
"bna00260","BnaA09g09210D"
"bna03018","BnaA09g09170D"
"bna01250","BnaA05g33470D"
"bna00520","BnaA05g33470D"
"bna01240","BnaA05g33470D"
"bna00051","BnaA05g33470D"
"bna01100","BnaA05g33470D"
"bna01110","BnaA05g33470D"
"bna04145","BnaC09g09590D"
"bna03250","BnaC07g41770D"
"bna04144","BnaC07g41770D"
"bna01100","BnaC07g41970D"
"bna00190","BnaC07g41970D"
"bna00270","BnaA09g53100D"
"bna00450","BnaA09g53100D"
"bna01100","BnaA09g53100D"
"bna03050","BnaA09g12190D"
"bna03010","BnaA09g12200D"
"bna00052","BnaA09g12250D"
"bna00520","BnaA09g12250D"
"bna01100","BnaA09g12250D"
"bna01250","BnaA09g12250D"
"bna01100","BnaA09g12020D"
"bna00190","BnaA09g12020D"
"bna04145","BnaA09g12020D"
"bna03008","BnaC09g12750D"
"bna04016","BnaA09g12350D"
"bna04075","BnaAnng28860D"
"bna01100","BnaA09g12910D"
"bna00563","BnaA09g12910D"
"bna04075","BnaCnng63870D"
"bna01250","BnaA07g04740D"
"bna01110","BnaA07g04740D"
"bna00500","BnaA07g04740D"
"bna01100","BnaA07g04740D"
"bna00520","BnaA07g04740D"
"bna04016","BnaA09g17360D"
"bna01100","BnaA09g17360D"
"bna01110","BnaA09g17360D"
"bna01232","BnaA09g17360D"
"bna01240","BnaA09g17360D"
"bna00240","BnaA09g17360D"
"bna00230","BnaA09g17360D"
"bna01250","BnaCnng10940D"
"bna01100","BnaCnng10940D"
"bna00520","BnaCnng10940D"
"bna01100","BnaCnng21130D"
"bna00562","BnaCnng21130D"
"bna01110","BnaCnng21130D"
"bna04070","BnaCnng21130D"
"bna00670","BnaCnng21160D"
"bna00230","BnaCnng21160D"
"bna01100","BnaCnng21160D"
"bna01110","BnaCnng21160D"
"bna01230","BnaCnng21170D"
"bna01100","BnaCnng21170D"
"bna00260","BnaCnng21170D"
"bna00300","BnaCnng21170D"
"bna01110","BnaCnng21170D"
"bna00270","BnaCnng21170D"
"bna00261","BnaCnng21170D"
"bna01100","BnaA09g45070D"
"bna00480","BnaA09g45070D"
"bna03010","BnaA08g08550D"
